age,workclass,education-num,occupation,hours-per-week,salary
28,Private,4,Other-service,50,<=50K
41,Private,10,Tech-support,40,<=50K
46,Local-gov,9,Protective-serv,96,>50K
22,Federal-gov,10,Adm-clerical,40,<=50K
29,Private,11,Handlers-cleaners,40,<=50K
26,Private,9,Other-service,40,<=50K
31,Private,13,Adm-clerical,40,>50K
22,Private,9,Other-service,25,<=50K
41,Private,10,Transport-moving,43,<=50K
29,Private,9,Transport-moving,40,<=50K
60,Private,11,Tech-support,40,>50K
72,Federal-gov,9,Adm-clerical,40,>50K
19,Private,10,Other-service,25,<=50K
25,Private,13,Other-service,40,<=50K
24,Private,13,Exec-managerial,45,<=50K
59,Private,5,Other-service,30,<=50K
17,Private,7,Craft-repair,30,<=50K
25,Private,10,Sales,43,<=50K
29,Private,9,Other-service,40,<=50K
43,Private,9,Craft-repair,55,<=50K
29,Local-gov,10,Other-service,10,<=50K
29,State-gov,10,Adm-clerical,40,<=50K
32,Local-gov,10,Protective-serv,40,>50K
43,Private,10,Exec-managerial,50,<=50K
41,Private,9,Machine-op-inspct,40,<=50K
32,Private,13,Exec-managerial,40,>50K
54,State-gov,14,Prof-specialty,45,>50K
65,Private,9,Exec-managerial,40,>50K
53,Private,14,Exec-managerial,55,>50K
37,Private,13,Exec-managerial,60,>50K
21,Private,10,Transport-moving,30,<=50K
20,Private,9,Machine-op-inspct,40,<=50K
47,State-gov,9,Adm-clerical,38,<=50K
26,Private,9,Exec-managerial,45,<=50K
31,Private,15,Prof-specialty,50,<=50K
35,Private,9,Adm-clerical,40,<=50K
55,Private,13,Exec-managerial,45,>50K
49,Private,14,Prof-specialty,50,>50K
30,Federal-gov,15,Exec-managerial,55,<=50K
19,Private,10,Other-service,15,<=50K
41,Private,10,Craft-repair,40,>50K
29,Private,13,Tech-support,35,>50K
47,Local-gov,14,Prof-specialty,48,>50K
53,Local-gov,14,Exec-managerial,40,>50K
19,Private,10,Adm-clerical,10,<=50K
71,Private,9,Other-service,16,<=50K
29,Private,10,Sales,25,<=50K
43,Local-gov,10,Other-service,40,<=50K
23,Private,13,Exec-managerial,30,<=50K
52,Private,10,Adm-clerical,40,<=50K
56,Private,13,Sales,40,>50K
28,Private,6,Craft-repair,40,<=50K
37,Federal-gov,13,Prof-specialty,40,<=50K
30,Private,11,Exec-managerial,50,>50K
31,Local-gov,9,Craft-repair,40,<=50K
20,Private,10,Sales,25,<=50K
64,Private,9,Sales,65,>50K
45,Private,9,Other-service,40,<=50K
40,Private,10,Exec-managerial,50,>50K
19,Private,9,Handlers-cleaners,52,<=50K
54,Private,13,Exec-managerial,45,>50K
18,Private,7,Other-service,20,<=50K
33,Private,11,Craft-repair,40,<=50K
51,Private,9,Other-service,37,<=50K
54,Private,9,Craft-repair,40,<=50K
24,Private,10,Protective-serv,24,<=50K
54,Private,10,Exec-managerial,40,<=50K
42,Private,13,Exec-managerial,45,>50K
51,Federal-gov,14,Sales,50,>50K
41,Private,10,Adm-clerical,40,>50K
47,Local-gov,12,Exec-managerial,40,<=50K
31,State-gov,10,Adm-clerical,40,<=50K
21,Private,11,Craft-repair,40,<=50K
52,Private,10,Exec-managerial,40,<=50K
20,Private,10,Prof-specialty,15,<=50K
18,Private,9,Sales,25,<=50K
58,Private,9,Priv-house-serv,60,<=50K
23,Private,9,Adm-clerical,40,<=50K
21,Private,10,Sales,20,<=50K
43,State-gov,11,Protective-serv,40,<=50K
53,Private,9,Machine-op-inspct,40,<=50K
18,Private,9,Exec-managerial,40,<=50K
44,Private,13,Exec-managerial,40,>50K
31,Private,13,Prof-specialty,50,<=50K
48,Private,2,Other-service,40,<=50K
24,Private,10,Adm-clerical,20,<=50K
41,State-gov,14,Prof-specialty,40,>50K
35,Private,9,Craft-repair,40,>50K
47,Local-gov,11,Adm-clerical,40,<=50K
54,Private,10,Sales,32,<=50K
40,Private,13,Sales,40,<=50K
23,Private,11,Tech-support,40,<=50K
27,Local-gov,9,Craft-repair,40,<=50K
32,Private,13,Prof-specialty,40,>50K
43,Local-gov,8,Transport-moving,40,<=50K
32,Private,12,Prof-specialty,35,<=50K
53,Private,10,Adm-clerical,40,<=50K
18,Private,8,Other-service,10,<=50K
38,Private,6,Transport-moving,40,<=50K
41,Federal-gov,11,Adm-clerical,40,<=50K
29,Private,9,Craft-repair,45,<=50K
47,Private,10,Adm-clerical,40,<=50K
56,Local-gov,10,Adm-clerical,15,<=50K
28,Private,9,Craft-repair,40,<=50K
55,State-gov,15,Prof-specialty,40,>50K
50,State-gov,13,Prof-specialty,40,<=50K
47,Private,7,Adm-clerical,40,<=50K
22,Private,10,Machine-op-inspct,25,<=50K
42,Private,3,Other-service,44,<=50K
42,Federal-gov,10,Exec-managerial,40,<=50K
46,Private,9,Exec-managerial,40,<=50K
45,Private,10,Sales,99,>50K
55,Private,9,Exec-managerial,55,<=50K
57,Private,13,Protective-serv,40,>50K
25,Private,8,Craft-repair,40,<=50K
43,Private,9,Transport-moving,30,<=50K
27,Local-gov,13,Prof-specialty,40,<=50K
25,Private,9,Machine-op-inspct,40,<=50K
37,Private,10,Exec-managerial,40,<=50K
48,Private,10,Sales,45,<=50K
38,Private,9,Other-service,45,<=50K
17,Private,6,Craft-repair,30,<=50K
70,Private,11,Machine-op-inspct,50,>50K
37,Private,9,Adm-clerical,37,<=50K
45,Private,9,Craft-repair,46,<=50K
56,Private,9,Sales,55,>50K
64,Private,9,Machine-op-inspct,40,<=50K
35,Local-gov,10,Adm-clerical,38,<=50K
23,Private,9,Sales,40,<=50K
42,Local-gov,9,Protective-serv,90,<=50K
23,Private,10,Handlers-cleaners,30,<=50K
56,Local-gov,9,Transport-moving,40,>50K
41,Private,13,Prof-specialty,40,>50K
21,Private,10,Handlers-cleaners,40,<=50K
29,Private,9,Craft-repair,40,<=50K
32,State-gov,10,Farming-fishing,50,<=50K
72,Private,5,Other-service,20,<=50K
19,Private,10,Adm-clerical,25,<=50K
25,Local-gov,13,Craft-repair,25,<=50K
56,Private,10,Sales,50,>50K
42,Private,14,Prof-specialty,50,>50K
58,Private,13,Exec-managerial,35,<=50K
24,Private,13,Tech-support,40,<=50K
41,Private,11,Tech-support,38,>50K
40,Private,6,Exec-managerial,40,>50K
37,Private,9,Other-service,45,<=50K
25,Private,12,Adm-clerical,40,<=50K
36,Private,9,Craft-repair,40,<=50K
41,Private,9,Machine-op-inspct,40,<=50K
31,Private,13,Prof-specialty,40,<=50K
22,Private,9,Exec-managerial,40,<=50K
36,Private,11,Craft-repair,40,<=50K
42,Private,6,Machine-op-inspct,40,<=50K
29,Private,9,Craft-repair,60,<=50K
25,Private,9,Adm-clerical,46,<=50K
23,Private,13,Exec-managerial,40,<=50K
34,Private,9,Sales,20,<=50K
27,Private,9,Adm-clerical,45,<=50K
32,Private,13,Sales,50,>50K
33,Private,10,Prof-specialty,40,<=50K
38,Private,13,Exec-managerial,55,<=50K
21,Private,10,Machine-op-inspct,30,<=50K
39,Private,11,Craft-repair,40,<=50K
50,Private,13,Exec-managerial,40,>50K
32,Private,10,Adm-clerical,30,<=50K
40,Federal-gov,9,Exec-managerial,40,>50K
58,Federal-gov,10,Exec-managerial,40,>50K
20,Private,9,Adm-clerical,20,<=50K
56,Private,13,Adm-clerical,50,<=50K
30,Local-gov,13,Protective-serv,40,<=50K
39,Private,10,Exec-managerial,39,<=50K
25,Private,12,Prof-specialty,50,>50K
33,Private,9,Machine-op-inspct,40,>50K
41,State-gov,13,Prof-specialty,40,<=50K
50,Private,10,Craft-repair,40,<=50K
44,Private,10,Transport-moving,40,<=50K
27,Private,13,Exec-managerial,40,<=50K
27,Private,13,Prof-specialty,40,>50K
58,Private,3,Machine-op-inspct,40,<=50K
25,Private,10,Tech-support,15,<=50K
31,Private,9,Machine-op-inspct,40,<=50K
39,Private,9,Exec-managerial,50,>50K
55,Private,11,Craft-repair,40,>50K
22,Private,11,Other-service,12,<=50K
44,Private,12,Exec-managerial,40,<=50K
44,Private,8,Transport-moving,40,<=50K
61,Private,4,Farming-fishing,54,<=50K
32,Private,11,Machine-op-inspct,40,<=50K
35,Private,13,Exec-managerial,45,>50K
28,Private,10,Craft-repair,40,<=50K
57,Private,13,Exec-managerial,40,>50K
32,Private,16,Prof-specialty,65,>50K
46,State-gov,4,Other-service,40,<=50K
62,Local-gov,9,Other-service,35,<=50K
60,State-gov,14,Prof-specialty,38,>50K
67,Private,9,Sales,20,<=50K
19,Private,9,Sales,30,<=50K
48,Private,6,Craft-repair,65,>50K
19,State-gov,9,Adm-clerical,20,<=50K
19,Private,10,Other-service,30,<=50K
43,Private,9,Exec-managerial,40,<=50K
31,Private,16,Prof-specialty,90,<=50K
65,Private,10,Exec-managerial,45,<=50K
32,Private,9,Machine-op-inspct,40,<=50K
36,State-gov,14,Prof-specialty,40,>50K
41,Private,9,Machine-op-inspct,40,<=50K
33,Local-gov,10,Protective-serv,40,<=50K
34,Private,13,Sales,50,>50K
27,Private,10,Craft-repair,45,<=50K
51,Private,9,Craft-repair,40,>50K
47,Private,9,Farming-fishing,40,<=50K
31,Private,10,Prof-specialty,40,<=50K
40,Private,14,Exec-managerial,40,>50K
48,Private,9,Sales,30,<=50K
36,Local-gov,13,Protective-serv,40,<=50K
18,Private,9,Other-service,20,<=50K
33,Private,9,Exec-managerial,40,<=50K
34,Private,14,Sales,40,<=50K
51,Private,10,Craft-repair,48,>50K
39,State-gov,12,Prof-specialty,40,<=50K
20,Private,9,Other-service,35,<=50K
67,Local-gov,10,Adm-clerical,20,<=50K
42,Private,11,Adm-clerical,60,<=50K
59,Private,7,Machine-op-inspct,40,<=50K
31,Local-gov,9,Protective-serv,40,<=50K
19,Private,10,Other-service,30,<=50K
47,Private,10,Exec-managerial,48,<=50K
68,Private,4,Other-service,30,<=50K
30,Private,10,Handlers-cleaners,40,<=50K
34,Private,9,Handlers-cleaners,60,<=50K
49,Private,4,Machine-op-inspct,40,<=50K
38,Private,10,Craft-repair,40,>50K
60,Private,10,Sales,40,>50K
51,Private,10,Sales,40,>50K
24,Private,13,Adm-clerical,40,<=50K
18,Private,10,Handlers-cleaners,35,<=50K
24,Private,13,Exec-managerial,40,<=50K
21,Private,3,Other-service,40,<=50K
48,Local-gov,9,Tech-support,40,>50K
52,Local-gov,5,Other-service,40,<=50K
48,Private,9,Handlers-cleaners,40,<=50K
40,Federal-gov,13,Prof-specialty,66,>50K
20,Private,10,Tech-support,20,<=50K
31,Private,9,Sales,25,<=50K
30,Private,10,Exec-managerial,50,<=50K
30,Private,9,Craft-repair,40,<=50K
51,Private,9,Handlers-cleaners,40,<=50K
29,Private,11,Exec-managerial,40,<=50K
46,Private,13,Tech-support,40,<=50K
41,Private,10,Prof-specialty,40,<=50K
29,Private,3,Other-service,40,<=50K
25,Private,9,Other-service,30,<=50K
47,Private,7,Other-service,40,<=50K
23,Private,9,Sales,40,<=50K
43,Local-gov,11,Transport-moving,22,<=50K
19,Local-gov,10,Other-service,35,<=50K
22,Private,9,Handlers-cleaners,40,<=50K
40,Local-gov,13,Prof-specialty,70,<=50K
42,Private,9,Adm-clerical,45,<=50K
31,State-gov,13,Adm-clerical,47,<=50K
36,Private,7,Other-service,12,<=50K
31,Private,9,Transport-moving,65,<=50K
41,Private,9,Adm-clerical,40,<=50K
35,Private,10,Craft-repair,40,<=50K
28,Private,13,Prof-specialty,15,<=50K
27,Private,8,Farming-fishing,55,<=50K
17,Private,7,Handlers-cleaners,40,<=50K
44,Private,13,Adm-clerical,40,<=50K
27,Private,11,Other-service,40,<=50K
51,Private,5,Craft-repair,40,<=50K
49,Private,9,Other-service,45,<=50K
43,Private,9,Craft-repair,40,<=50K
32,Private,9,Craft-repair,35,<=50K
36,Private,12,Sales,43,>50K
37,Private,13,Exec-managerial,50,>50K
38,Private,12,Adm-clerical,40,<=50K
26,Private,8,Craft-repair,40,<=50K
50,Private,13,Craft-repair,50,>50K
47,Private,10,Craft-repair,40,>50K
42,Private,9,Machine-op-inspct,40,<=50K
66,Local-gov,9,Transport-moving,40,<=50K
43,Private,9,Adm-clerical,32,<=50K
37,Private,13,Prof-specialty,45,>50K
37,Private,6,Exec-managerial,35,<=50K
25,Private,10,Tech-support,40,<=50K
29,Private,13,Craft-repair,50,>50K
42,State-gov,14,Prof-specialty,70,<=50K
32,Private,9,Craft-repair,40,<=50K
42,State-gov,10,Protective-serv,40,>50K
25,Private,13,Sales,40,<=50K
32,Private,10,Machine-op-inspct,50,<=50K
32,Private,9,Craft-repair,10,<=50K
24,Private,10,Craft-repair,60,<=50K
51,Federal-gov,9,Exec-managerial,40,<=50K
28,Private,7,Other-service,35,<=50K
77,Private,15,Exec-managerial,40,<=50K
47,Private,9,Adm-clerical,20,<=50K
26,Private,9,Handlers-cleaners,40,<=50K
20,Private,10,Handlers-cleaners,20,<=50K
57,State-gov,10,Prof-specialty,35,>50K
40,Private,16,Prof-specialty,45,<=50K
50,Private,14,Sales,40,>50K
19,Private,4,Handlers-cleaners,45,<=50K
54,Federal-gov,8,Adm-clerical,40,<=50K
51,Local-gov,10,Protective-serv,40,>50K
51,Local-gov,13,Adm-clerical,50,>50K
38,State-gov,10,Protective-serv,40,>50K
17,Private,8,Sales,20,<=50K
32,Private,13,Exec-managerial,40,<=50K
29,Private,10,Craft-repair,45,<=50K
42,Private,10,Sales,40,<=50K
40,Private,9,Exec-managerial,40,<=50K
27,Private,10,Craft-repair,40,<=50K
22,State-gov,13,Prof-specialty,20,<=50K
58,Private,7,Other-service,40,<=50K
61,Private,13,Sales,45,>50K
42,Private,13,Craft-repair,35,>50K
49,Private,14,Protective-serv,40,<=50K
43,Private,9,Machine-op-inspct,40,<=50K
46,Private,13,Sales,40,>50K
28,Private,9,Transport-moving,45,>50K
50,Local-gov,10,Craft-repair,40,>50K
57,Private,10,Adm-clerical,40,<=50K
47,Private,9,Other-service,38,<=50K
40,Private,9,Priv-house-serv,45,<=50K
35,Federal-gov,13,Prof-specialty,40,<=50K
35,Local-gov,13,Exec-managerial,80,<=50K
30,Private,13,Other-service,60,>50K
26,Private,6,Farming-fishing,40,<=50K
49,Private,9,Transport-moving,40,<=50K
48,Private,9,Craft-repair,40,<=50K
22,Private,10,Other-service,45,<=50K
22,Private,7,Other-service,30,<=50K
50,Private,6,Adm-clerical,47,<=50K
36,Private,9,Transport-moving,50,<=50K
44,Private,12,Craft-repair,40,>50K
73,Private,5,Other-service,9,<=50K
34,Private,13,Prof-specialty,40,>50K
37,Private,10,Craft-repair,40,<=50K
46,Private,10,Adm-clerical,40,>50K
29,Private,3,Farming-fishing,40,<=50K
24,Private,11,Craft-repair,40,<=50K
29,State-gov,10,Prof-specialty,35,<=50K
18,Private,8,Adm-clerical,20,<=50K
41,Private,13,Exec-managerial,90,>50K
59,Private,9,Craft-repair,40,>50K
27,Private,3,Farming-fishing,50,<=50K
50,Private,12,Craft-repair,45,<=50K
25,Private,2,Machine-op-inspct,24,<=50K
42,Private,13,Exec-managerial,45,<=50K
36,Private,10,Craft-repair,40,<=50K
62,Private,10,Adm-clerical,60,>50K
71,Private,11,Adm-clerical,40,<=50K
38,Private,13,Exec-managerial,55,>50K
44,Private,9,Adm-clerical,40,<=50K
26,Private,13,Sales,55,<=50K
18,Private,7,Handlers-cleaners,12,<=50K
43,Private,11,Craft-repair,50,>50K
65,Local-gov,8,Exec-managerial,44,<=50K
23,Private,6,Craft-repair,44,<=50K
21,Private,10,Other-service,35,<=50K
19,Private,10,Sales,18,<=50K
77,Private,9,Adm-clerical,32,<=50K
32,Private,11,Tech-support,40,<=50K
37,Local-gov,10,Transport-moving,30,<=50K
59,Private,16,Prof-specialty,45,>50K
22,Private,10,Craft-repair,40,<=50K
31,Private,9,Craft-repair,48,>50K
29,Federal-gov,10,Other-service,40,>50K
56,Private,9,Craft-repair,50,>50K
19,Private,10,Adm-clerical,20,<=50K
37,Private,9,Farming-fishing,40,<=50K
58,State-gov,14,Exec-managerial,40,>50K
41,Private,14,Exec-managerial,40,>50K
29,Private,9,Sales,38,<=50K
36,Private,14,Prof-specialty,50,>50K
19,Private,10,Craft-repair,40,<=50K
46,Private,9,Exec-managerial,28,>50K
42,Private,14,Prof-specialty,45,>50K
29,Private,10,Sales,40,<=50K
42,Private,13,Prof-specialty,40,>50K
29,Private,12,Adm-clerical,40,<=50K
47,Private,14,Prof-specialty,40,<=50K
37,Private,7,Craft-repair,40,>50K
39,Private,9,Farming-fishing,45,<=50K
46,Private,13,Sales,35,>50K
28,Private,12,Transport-moving,40,<=50K
36,Private,10,Farming-fishing,56,>50K
39,Private,9,Adm-clerical,40,<=50K
44,Private,10,Prof-specialty,40,<=50K
60,State-gov,9,Other-service,40,<=50K
35,Private,13,Exec-managerial,50,>50K
59,Private,13,Craft-repair,48,>50K
21,Private,10,Sales,60,<=50K
22,Private,12,Prof-specialty,16,<=50K
31,Private,10,Exec-managerial,50,>50K
40,Private,13,Exec-managerial,50,>50K
33,Private,9,Sales,45,>50K
41,Local-gov,14,Prof-specialty,60,<=50K
62,Private,11,Other-service,40,<=50K
43,Private,9,Prof-specialty,35,<=50K
28,Local-gov,13,Prof-specialty,60,<=50K
43,Private,6,Machine-op-inspct,40,>50K
42,Private,9,Other-service,25,<=50K
23,Private,13,Prof-specialty,40,<=50K
55,Federal-gov,10,Adm-clerical,40,>50K
19,Private,7,Sales,32,<=50K
23,Private,9,Machine-op-inspct,40,<=50K
41,Private,9,Craft-repair,50,<=50K
51,Private,9,Handlers-cleaners,40,<=50K
49,Private,9,Transport-moving,90,<=50K
29,State-gov,14,Prof-specialty,20,<=50K
25,Private,10,Prof-specialty,40,>50K
17,Private,7,Handlers-cleaners,30,<=50K
21,Private,7,Tech-support,35,<=50K
26,Private,10,Transport-moving,40,<=50K
24,Private,10,Prof-specialty,40,<=50K
30,Private,13,Exec-managerial,42,>50K
19,Private,9,Handlers-cleaners,28,<=50K
65,State-gov,4,Other-service,24,<=50K
17,Private,6,Handlers-cleaners,20,<=50K
27,Private,9,Other-service,22,<=50K
53,Private,15,Prof-specialty,40,<=50K
24,Private,13,Sales,40,<=50K
37,Private,10,Craft-repair,40,>50K
34,Private,11,Adm-clerical,18,<=50K
40,Local-gov,12,Exec-managerial,50,>50K
49,Local-gov,9,Craft-repair,40,>50K
86,Private,14,Adm-clerical,40,<=50K
49,Private,11,Prof-specialty,60,>50K
47,Private,10,Exec-managerial,35,<=50K
32,Private,9,Transport-moving,50,>50K
25,Local-gov,9,Craft-repair,40,<=50K
42,Private,13,Sales,40,>50K
60,Private,10,Craft-repair,65,<=50K
46,Private,10,Craft-repair,38,>50K
39,Local-gov,10,Protective-serv,40,>50K
28,Private,12,Tech-support,70,>50K
26,Private,6,Craft-repair,55,<=50K
27,Private,10,Adm-clerical,40,<=50K
59,Private,10,Prof-specialty,40,<=50K
64,State-gov,9,Farming-fishing,40,<=50K
51,Private,10,Sales,45,>50K
36,Private,9,Transport-moving,40,<=50K
39,Private,4,Machine-op-inspct,40,<=50K
32,Private,14,Exec-managerial,60,>50K
24,Private,12,Adm-clerical,40,<=50K
23,Private,9,Sales,30,<=50K
62,Private,9,Other-service,20,<=50K
27,Private,13,Prof-specialty,40,<=50K
49,Private,10,Machine-op-inspct,35,<=50K
18,Private,6,Sales,20,<=50K
19,Private,10,Other-service,30,<=50K
54,Private,9,Other-service,40,<=50K
24,Private,10,Prof-specialty,40,>50K
61,Private,6,Transport-moving,50,>50K
36,Private,13,Sales,40,>50K
21,Private,10,Adm-clerical,50,<=50K
30,Private,10,Exec-managerial,40,<=50K
22,Private,9,Craft-repair,40,<=50K
33,Private,10,Adm-clerical,52,<=50K
39,Local-gov,9,Machine-op-inspct,38,>50K
42,Private,9,Craft-repair,50,>50K
42,Local-gov,13,Transport-moving,33,<=50K
29,Private,13,Exec-managerial,40,<=50K
35,Private,13,Sales,55,<=50K
23,Private,10,Other-service,30,<=50K
28,Private,10,Craft-repair,60,<=50K
34,Private,9,Adm-clerical,40,<=50K
40,Private,10,Adm-clerical,40,<=50K
49,Private,9,Other-service,40,<=50K
34,Private,9,Adm-clerical,40,<=50K
26,Private,13,Exec-managerial,35,<=50K
25,Private,9,Machine-op-inspct,40,<=50K
40,Private,10,Exec-managerial,30,<=50K
54,Private,9,Craft-repair,40,<=50K
25,Private,13,Exec-managerial,40,<=50K
28,Private,13,Sales,40,<=50K
31,Private,13,Exec-managerial,40,<=50K
45,Private,9,Adm-clerical,40,<=50K
52,State-gov,9,Craft-repair,40,<=50K
19,Private,9,Sales,40,<=50K
23,Private,8,Adm-clerical,40,<=50K
23,Private,4,Craft-repair,40,<=50K
52,Private,11,Prof-specialty,40,>50K
35,Private,13,Handlers-cleaners,50,<=50K
58,Private,9,Craft-repair,40,<=50K
61,Private,9,Craft-repair,45,>50K
39,Private,13,Exec-managerial,70,>50K
38,Private,7,Craft-repair,40,<=50K
59,Private,9,Exec-managerial,40,>50K
41,Private,13,Exec-managerial,50,>50K
19,Private,7,Transport-moving,10,<=50K
22,Private,10,Handlers-cleaners,20,<=50K
59,Private,12,Exec-managerial,40,<=50K
37,Private,9,Craft-repair,45,>50K
31,Private,8,Craft-repair,43,<=50K
18,Private,7,Handlers-cleaners,40,<=50K
20,Private,10,Sales,35,<=50K
28,Private,9,Transport-moving,60,<=50K
28,Private,10,Other-service,30,<=50K
49,Private,13,Exec-managerial,40,<=50K
38,Local-gov,9,Protective-serv,40,>50K
19,Private,9,Sales,20,<=50K
43,Private,13,Exec-managerial,40,>50K
28,Private,9,Exec-managerial,40,>50K
41,Private,10,Adm-clerical,24,<=50K
50,Private,14,Exec-managerial,65,>50K
46,Private,13,Adm-clerical,40,<=50K
20,Private,10,Farming-fishing,40,<=50K
45,Private,13,Exec-managerial,60,>50K
28,Private,10,Exec-managerial,50,<=50K
37,Private,10,Other-service,40,<=50K
66,Private,9,Handlers-cleaners,40,<=50K
38,Private,13,Adm-clerical,50,>50K
25,Private,7,Handlers-cleaners,45,<=50K
55,Federal-gov,15,Exec-managerial,40,>50K
48,Local-gov,4,Transport-moving,40,<=50K
56,Private,10,Craft-repair,38,<=50K
41,State-gov,12,Protective-serv,40,<=50K
47,Private,10,Sales,65,>50K
40,Private,9,Exec-managerial,43,<=50K
41,Private,13,Sales,40,<=50K
21,Private,10,Sales,20,<=50K
52,Private,9,Sales,40,<=50K
62,Private,16,Prof-specialty,50,>50K
46,Private,7,Handlers-cleaners,45,>50K
29,Private,9,Adm-clerical,40,<=50K
21,Private,6,Other-service,40,<=50K
35,Private,9,Craft-repair,50,<=50K
46,Private,13,Sales,50,>50K
35,Private,16,Prof-specialty,40,>50K
34,Private,10,Craft-repair,60,<=50K
21,Private,11,Machine-op-inspct,30,<=50K
29,Private,9,Farming-fishing,60,<=50K
22,Private,9,Adm-clerical,40,<=50K
47,Private,13,Exec-managerial,40,<=50K
19,Private,9,Other-service,40,<=50K
46,Private,13,Transport-moving,40,>50K
23,Private,10,Handlers-cleaners,40,<=50K
49,Private,9,Craft-repair,40,<=50K
41,State-gov,13,Adm-clerical,50,>50K
50,Private,13,Tech-support,40,>50K
77,Private,9,Adm-clerical,10,<=50K
27,Private,11,Other-service,60,<=50K
